URL,Score,Keywords Found,type_page,description,headline,datePublished,dateModified,author,new_keyphrases
https://www.bbc.co.uk/news/articles/c2edeyzz0xmo.amp,13,"['trans woman', 'trans ', 'non-binary', 'transphobic', 'gender ', 'women-only', 'transgender', 'gender identity']",article,Mridul Wadhwa was found to have acted unprofessionally while CEO of Edinburgh Rape Crisis Centre.,Edinburgh Rape Crisis Centre CEO stands down after report into failings - BBC News,,,[{'name': '@BBCNews'}],"{""Edinburgh Rape Crisis Image"": {""text"": ""Edinburgh Rape Crisis Image"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Mridul Wadhwa"": {""text"": ""Mridul Wadhwa"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 2}, ""Edinburgh"": {""text"": ""Edinburgh"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""GPE"", ""count"": 2}, ""September 2024"": {""text"": ""September 2024"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Scotland"": {""text"": ""Scotland"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""GPE"", ""count"": 3}, ""Edinburgh Rape Crisis Centre"": {""text"": ""Edinburgh Rape Crisis Centre"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 2}, ""Ms Wadhwa"": {""text"": ""Ms Wadhwa"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 2}, ""ERCC"": {""text"": ""ERCC"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 3}, ""Roz Adams"": {""text"": ""Roz Adams"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 2}, ""16 months"": {""text"": ""16 months"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Mridul"": {""text"": ""Mridul"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""ERCC Recruitment"": {""text"": ""ERCC Recruitment"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Rape Crisis Scotland"": {""text"": ""Rape Crisis Scotland"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 2}, ""the National Service Standards Image"": {""text"": ""the National Service Standards Image"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Google Image"": {""text"": ""Google Image"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Tribunal"": {""text"": ""Tribunal"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Ms Adams"": {""text"": ""Ms Adams"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 5}, ""May"": {""text"": ""May"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Wadhwa"": {""text"": ""Wadhwa"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 2}, ""Thursday"": {""text"": ""Thursday"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Beiras Place"": {""text"": ""Beiras Place"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""JK Rowling"": {""text"": ""JK Rowling"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""first"": {""text"": ""first"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORDINAL"", ""count"": 1}, ""Scottish Conservative"": {""text"": ""Scottish Conservative"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""NORP"", ""count"": 1}, ""MSP Sue Webber"": {""text"": ""MSP Sue Webber"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Ms Wadhwas"": {""text"": ""Ms Wadhwas"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""resigned rape crisis"": {""text"": ""resigned rape crisis"", ""score"": 0.5463, ""tag"": ""bert"", ""type"": null, ""count"": 1}}"
https://www.bbc.co.uk/news/articles/c4gdqzxypdzo,1,['gender '],article,An insider tells the BBC why teenage boys are being targeted with extreme content.,Social media: Why algorithms show violence to boys,,,[{'name': '@BBCNews'}],"{""Cai"": {""text"": ""Cai"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 11}, ""one"": {""text"": ""one"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""CARDINAL"", ""count"": 5}, ""first"": {""text"": ""first"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORDINAL"", ""count"": 2}, ""Dublin"": {""text"": ""Dublin"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""GPE"", ""count"": 1}, ""Andrew Kaung"": {""text"": ""Andrew Kaung"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 7}, ""TikTok"": {""text"": ""TikTok"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 17}, ""19 months"": {""text"": ""19 months"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""December 2020 to June 2022"": {""text"": ""December 2020 to June 2022"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""some 16yearolds"": {""text"": ""some 16yearolds"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""CARDINAL"", ""count"": 2}, ""Meta"": {""text"": ""Meta"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 6}, ""Instagram"": {""text"": ""Instagram"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Andrew"": {""text"": ""Andrew"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 4}, ""BBC Panorama"": {""text"": ""BBC Panorama"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""between 2019 and December 2020"": {""text"": ""between 2019 and December 2020"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""BBC"": {""text"": ""BBC"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 3}, ""Andrew Kaungs"": {""text"": ""Andrew Kaungs"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Algorithms"": {""text"": ""Algorithms"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Ofcom"": {""text"": ""Ofcom"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 3}, ""BBC Companies"": {""text"": ""BBC Companies"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Almudena Lara Ofcoms"": {""text"": ""Almudena Lara Ofcoms"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 2}, ""more than 40000"": {""text"": ""more than 40000"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""CARDINAL"", ""count"": 1}, ""this year"": {""text"": ""this year"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""more than 2bn 15bn"": {""text"": ""more than 2bn 15bn"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Instagram and Facebook"": {""text"": ""Instagram and Facebook"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 2}, ""more than 50"": {""text"": ""more than 50"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""CARDINAL"", ""count"": 2}, ""Instagrams"": {""text"": ""Instagrams"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""UFC the Ultimate Fighting Championship He"": {""text"": ""UFC the Ultimate Fighting Championship He"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""the day"": {""text"": ""the day"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Instagram Reels"": {""text"": ""Instagram Reels"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""two"": {""text"": ""two"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""CARDINAL"", ""count"": 2}, ""My Love Language"": {""text"": ""My Love Language"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""WORK_OF_ART"", ""count"": 1}, ""millions"": {""text"": ""millions"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""CARDINAL"", ""count"": 1}, ""TikToks"": {""text"": ""TikToks"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Cais"": {""text"": ""Cais"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""GPE"", ""count"": 1}, ""TikToks For You Page"": {""text"": ""TikToks For You Page"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Andrew one"": {""text"": ""Andrew one"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Panorama Can We Live Without Our"": {""text"": ""Panorama Can We Live Without Our"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""a week"": {""text"": ""a week"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Panorama"": {""text"": ""Panorama"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Marianna Spring"": {""text"": ""Marianna Spring"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Monday"": {""text"": ""Monday"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""BBC One"": {""text"": ""BBC One"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""BST 2030"": {""text"": ""BST 2030"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Scotland"": {""text"": ""Scotland"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""GPE"", ""count"": 1}, ""BBC iPlayer"": {""text"": ""BBC iPlayer"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Ms Lara Ofcom"": {""text"": ""Ms Lara Ofcom"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""violence pornography promoting"": {""text"": ""violence pornography promoting"", ""score"": 0.601, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""violence abuse pornography"": {""text"": ""violence abuse pornography"", ""score"": 0.6008, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""exposed violent content"": {""text"": ""exposed violent content"", ""score"": 0.5904, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""violence pornography"": {""text"": ""violence pornography"", ""score"": 0.5736, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""videos controversial influencers"": {""text"": ""videos controversial influencers"", ""score"": 0.5584, ""tag"": ""bert"", ""type"": null, ""count"": 1}}"
https://www.bbc.co.uk/programmes/m0020q90,1,['transgender'],website,"Sally and Kerensa talk to Liam about care, crime and justice","BBC Radio 4 - Behind the Crime, Liam",,,[],"{""Sally"": {""text"": ""Sally"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Kerensa"": {""text"": ""Kerensa"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Liam"": {""text"": ""Liam"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 5}, ""Sally Tilt"": {""text"": ""Sally Tilt"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Kerensa Hocken"": {""text"": ""Kerensa Hocken"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""In Behind the Crime"": {""text"": ""In Behind the Crime"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""WORK_OF_ART"", ""count"": 1}, ""months"": {""text"": ""months"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Andrew Wilkie"": {""text"": ""Andrew Wilkie"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Clare Fordham"": {""text"": ""Clare Fordham"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""BBC"": {""text"": ""BBC"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""the Prison Radio Association Show"": {""text"": ""the Prison Radio Association Show"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""prison liam"": {""text"": ""prison liam"", ""score"": 0.5966, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""prison sentence liam"": {""text"": ""prison sentence liam"", ""score"": 0.5945, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""led prison liam"": {""text"": ""led prison liam"", ""score"": 0.5522, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""prison liam picked"": {""text"": ""prison liam picked"", ""score"": 0.504, ""tag"": ""bert"", ""type"": null, ""count"": 1}}"
https://www.bbc.co.uk/news/articles/cz77exew09lo.amp,2,"['trans rights', 'trans ']",article,"The prime minister says Tennant is ""the problem"" after the actor says Ms Badenoch should ""shut up"".",Rishi Sunak backs Kemi Badenoch in David Tennant row - BBC News,,,[{'name': '@BBCNews'}],"{""Getty Images"": {""text"": ""Getty Images"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Emma Harrison"": {""text"": ""Emma Harrison"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""26 June 2024"": {""text"": ""26 June 2024"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Rishi Sunak"": {""text"": ""Rishi Sunak"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Kemi Badenoch"": {""text"": ""Kemi Badenoch"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""GPE"", ""count"": 2}, ""David Tennant"": {""text"": ""David Tennant"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 2}, ""Tennant"": {""text"": ""Tennant"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 5}, ""the British LGBT Awards"": {""text"": ""the British LGBT Awards"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""EVENT"", ""count"": 1}, ""last week"": {""text"": ""last week"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Labour"": {""text"": ""Labour"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 3}, ""Keir Starmer"": {""text"": ""Keir Starmer"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 3}, ""Ms Badenochs"": {""text"": ""Ms Badenochs"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Mrs Badenoch"": {""text"": ""Mrs Badenoch"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 2}, ""Tuesday"": {""text"": ""Tuesday"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Stonewall"": {""text"": ""Stonewall"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Labours"": {""text"": ""Labours"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Rosie Duffield"": {""text"": ""Rosie Duffield"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 2}, ""Dawn Butler"": {""text"": ""Dawn Butler"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""earlier this month"": {""text"": ""earlier this month"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Ms Duffield"": {""text"": ""Ms Duffield"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""BBC"": {""text"": ""BBC"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""David Tenant"": {""text"": ""David Tenant"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""criticise equalities minister"": {""text"": ""criticise equalities minister"", ""score"": 0.5543, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""views gender tennant"": {""text"": ""views gender tennant"", ""score"": 0.5068, ""tag"": ""bert"", ""type"": null, ""count"": 1}}"
https://www.bbc.co.uk/news/articles/clynyky7kj9o,16,"['trans woman', 'gender critical', 'trans ', 'non-binary', 'transphobic', 'gender ', 'women-only', 'women only', 'gender identity']",article,The centre unfairly dismissed a worker who believed victims should know the sex of staff who deal with their case.,Edinburgh rape crisis centre failed to protect women-only spaces,,,[{'name': '@BBCNews'}],"{""Edinburgh"": {""text"": ""Edinburgh"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""GPE"", ""count"": 4}, ""Rape Crisis"": {""text"": ""Rape Crisis"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Scotland"": {""text"": ""Scotland"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""GPE"", ""count"": 3}, ""Edinburgh Rape Crisis Centre"": {""text"": ""Edinburgh Rape Crisis Centre"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 2}, ""first"": {""text"": ""first"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORDINAL"", ""count"": 2}, ""16 months"": {""text"": ""16 months"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Roz Adams"": {""text"": ""Roz Adams"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 2}, ""Mridul Wadhwa"": {""text"": ""Mridul Wadhwa"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Ms Wadhwa"": {""text"": ""Ms Wadhwa"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Ms Adams"": {""text"": ""Ms Adams"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 5}, ""May"": {""text"": ""May"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Wadhwa"": {""text"": ""Wadhwa"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Beiras Place"": {""text"": ""Beiras Place"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""JK Rowling"": {""text"": ""JK Rowling"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Rape Crisis Scotland"": {""text"": ""Rape Crisis Scotland"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Rape Crisis Centres"": {""text"": ""Rape Crisis Centres"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Edinburgh Rape Crisis"": {""text"": ""Edinburgh Rape Crisis"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Equalities"": {""text"": ""Equalities"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Kaukab Stewart"": {""text"": ""Kaukab Stewart"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Scottish"": {""text"": ""Scottish"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""NORP"", ""count"": 1}}"
https://www.bbc.co.uk/newsround/61837868,1,['transgender'],article,"Delilah and Alexa interview Jodie Lancet-Grant, an author (and also their mum!) about her books.",Pride: ‘Diverse books are important all year around’,,,[{'name': '@BBCNewsround'}],"{""Pride Diverse"": {""text"": ""Pride Diverse"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PRODUCT"", ""count"": 1}, ""all year"": {""text"": ""all year"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 3}, ""seven year old"": {""text"": ""seven year old"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""DATE"", ""count"": 1}, ""Alexa"": {""text"": ""Alexa"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 6}, ""Delilah"": {""text"": ""Delilah"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 3}, ""two"": {""text"": ""two"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""CARDINAL"", ""count"": 5}, ""Jodie LancetGrant"": {""text"": ""Jodie LancetGrant"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Jodie"": {""text"": ""Jodie"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 5}, ""Newsround"": {""text"": ""Newsround"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""first"": {""text"": ""first"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORDINAL"", ""count"": 2}, ""Oxford University Press Image"": {""text"": ""Oxford University Press Image"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Jodies"": {""text"": ""Jodies"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PRODUCT"", ""count"": 3}, ""The Pirate Mums"": {""text"": ""The Pirate Mums"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""WORK_OF_ART"", ""count"": 1}, ""about two"": {""text"": ""about two"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""CARDINAL"", ""count"": 1}, ""second"": {""text"": ""second"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORDINAL"", ""count"": 1}, ""The Marvellous Doctors for Magical Creatures"": {""text"": ""The Marvellous Doctors for Magical Creatures"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""two mummies"": {""text"": ""two mummies"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""QUANTITY"", ""count"": 1}, ""Delilah Want"": {""text"": ""Delilah Want"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Pride In The Pirate Mums Jodie"": {""text"": ""Pride In The Pirate Mums Jodie"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""WORK_OF_ART"", ""count"": 1}, ""Billy"": {""text"": ""Billy"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Jodie LancetGrant Image"": {""text"": ""Jodie LancetGrant Image"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""Pride"": {""text"": ""Pride"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 2}, ""Jodie June"": {""text"": ""Jodie June"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Jodie LGBT"": {""text"": ""Jodie LGBT"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""lesbian"": {""text"": ""lesbian"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""NORP"", ""count"": 1}, ""Pride Month"": {""text"": ""Pride Month"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""WORK_OF_ART"", ""count"": 1}, ""Jodie Media"": {""text"": ""Jodie Media"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""PERSON"", ""count"": 1}, ""Newsround Press Pack"": {""text"": ""Newsround Press Pack"", ""score"": 1.0, ""tag"": ""ner"", ""type"": ""ORG"", ""count"": 1}, ""jodie lancetgrant books"": {""text"": ""jodie lancetgrant books"", ""score"": 0.5295, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""sisters alexa delilah"": {""text"": ""sisters alexa delilah"", ""score"": 0.5289, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""write alexa delilah"": {""text"": ""write alexa delilah"", ""score"": 0.5218, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""inspired alexa delilahs"": {""text"": ""inspired alexa delilahs"", ""score"": 0.519, ""tag"": ""bert"", ""type"": null, ""count"": 1}, ""jodies books inspired"": {""text"": ""jodies books inspired"", ""score"": 0.5015, ""tag"": ""bert"", ""type"": null, ""count"": 1}}"
